"","sample.ID","rn","facet_column","seq.ID","abundance","cumulative_abundance","total_abundance","cumulative_percentage","fill_col"
"1608","AU18_0748",83,"b","2282561_C",6,32,5331,0.00600262614894016,"2282561_C"
"1609","AU18_0748",83,"b","C1n",7,39,5331,0.00731570061902082,"C1n"
"1610","AU18_0748",83,"b","C78c",8,47,5331,0.00881635715625586,"C78c"
"1611","AU18_0748",83,"b","1645836_C",8,55,5331,0.0103170136934909,"1645836_C"
"1612","AU18_0748",83,"b","1611789_C",9,64,5331,0.0120052522978803,"1611789_C"
"1613","AU18_0748",83,"b","2282565_C",9,73,5331,0.0136934909022697,"2282565_C"
"1614","AU18_0748",83,"b","C8",11,84,5331,0.0157568936409679,"C8"
"1615","AU18_0748",83,"b","2282558_C",11,95,5331,0.0178202963796661,"2282558_C"
"1616","AU18_0748",83,"b","C22ah",13,108,5331,0.020258863252673,"C22ah"
"1617","AU18_0748",83,"b","2282560_C",18,126,5331,0.0236353404614519,"2282560_C"
"1618","AU18_0748",83,"b","10179_D",19,145,5331,0.0271993997373851,"10179_D"
"1619","AU18_0748",83,"b","2885743_D",20,165,5331,0.0309510410804727,"2885743_D"
"1620","AU18_0748",83,"b","D17d",21,186,5331,0.0348902644907147,"D17d"
"1621","AU18_0748",83,"b","223603_D",32,218,5331,0.0408928906396549,"223603_D"
"1622","AU18_0748",83,"b","D17j",33,251,5331,0.0470830988557494,"D17j"
"1623","AU18_0748",83,"b","2175598_D",40,291,5331,0.0545863815419246,"2175598_D"
"1624","AU18_0748",83,"b","D1id",41,332,5331,0.0622772462952542,"D1id"
"1625","AU18_0748",83,"b","281318_D",44,376,5331,0.0705308572500469,"281318_D"
"1626","AU18_0748",83,"b","1148411_C",46,422,5331,0.0791596323391484,"1148411_C"
"1627","AU18_0748",83,"b","C3",58,480,5331,0.0900393922341024,"C3"
"1628","AU18_0748",83,"b","7488_D",70,550,5331,0.103170136934909,"7488_D"
"1629","AU18_0748",83,"b","C1",74,624,5331,0.117051209904333,"C1"
"1630","AU18_0748",83,"b","D2",84,708,5331,0.132808103545301,"D2"
"1631","AU18_0748",83,"b","D2.2",128,836,5331,0.156818608141062,"D2.2"
"1632","AU18_0748",83,"b","D4k",129,965,5331,0.181016694803977,"D4k"
"1633","AU18_0748",83,"b","D1ej",162,1127,5331,0.211404989682986,"D1ej"
"1634","AU18_0748",83,"b","C22ad",276,1403,5331,0.263177640217595,"C22ad"
"1635","AU18_0748",83,"b","D6",694,2097,5331,0.393359594822735,"D6"
"1636","AU18_0748",83,"b","D4",842,2939,5331,0.551303695366723,"D4"
"1637","AU18_0748",83,"b","C22",879,3818,5331,0.716188332395423,"C22"
"1638","AU18_0748",83,"b","D1",1513,5331,5331,1,"D1"
"1639","AU18_0821",84,"b","C78c",4,4,5108,0.000783085356303837,"C78c"
"1640","AU18_0821",84,"b","C1",5,9,5108,0.00176194205168363,"C1"
"1641","AU18_0821",84,"b","C8",5,14,5108,0.00274079874706343,"C8"
"1642","AU18_0821",84,"b","53111_D",22,36,5108,0.00704776820673453,"53111_D"
"1643","AU18_0821",84,"b","17682_D",39,75,5108,0.0146828504306969,"17682_D"
"1644","AU18_0821",84,"b","2885743_D",45,120,5108,0.0234925606891151,"2885743_D"
"1645","AU18_0821",84,"b","2175598_D",51,171,5108,0.033476898981989,"2175598_D"
"1646","AU18_0821",84,"b","223603_D",64,235,5108,0.0460062646828504,"223603_D"
"1647","AU18_0821",84,"b","7488_D",79,314,5108,0.0614722004698512,"7488_D"
"1648","AU18_0821",84,"b","281318_D",90,404,5108,0.0790916209866876,"281318_D"
"1649","AU18_0821",84,"b","D2",103,507,5108,0.0992560689115114,"D2"
"1650","AU18_0821",84,"b","D1id",107,614,5108,0.120203602192639,"D1id"
"1651","AU18_0821",84,"b","D2.2",204,818,5108,0.160140955364135,"D2.2"
"1652","AU18_0821",84,"b","D4k",213,1031,5108,0.201840250587314,"D4k"
"1653","AU18_0821",84,"b","D1ej",284,1315,5108,0.257439310884886,"D1ej"
"1654","AU18_0821",84,"b","D6",842,2157,5108,0.422278778386844,"D6"
"1655","AU18_0821",84,"b","D4",1032,3189,5108,0.624314800313234,"D4"
"1656","AU18_0821",84,"b","D1",1919,5108,5108,1,"D1"
"1657","AU18_0824",85,"b","D1id",5,5,6625,0.000754716981132075,"D1id"
"1658","AU18_0824",85,"b","D2.2",6,11,6625,0.00166037735849057,"D2.2"
"1659","AU18_0824",85,"b","D1ej",8,19,6625,0.00286792452830189,"D1ej"
"1660","AU18_0824",85,"b","10616_D",8,27,6625,0.00407547169811321,"10616_D"
"1661","AU18_0824",85,"b","D6",35,62,6625,0.00935849056603774,"D6"
"1662","AU18_0824",85,"b","D4",36,98,6625,0.0147924528301887,"D4"
"1663","AU18_0824",85,"b","D1",37,135,6625,0.020377358490566,"D1"
"1664","AU18_0824",85,"b","C1",43,178,6625,0.0268679245283019,"C1"
"1665","AU18_0824",85,"b","1626763_C",62,240,6625,0.0362264150943396,"1626763_C"
"1666","AU18_0824",85,"b","1611789_C",63,303,6625,0.0457358490566038,"1611789_C"
"1667","AU18_0824",85,"b","1612485_C",70,373,6625,0.0563018867924528,"1612485_C"
"1668","AU18_0824",85,"b","1630543_C",74,447,6625,0.0674716981132076,"1630543_C"
"1669","AU18_0824",85,"b","1147954_C",76,523,6625,0.0789433962264151,"1147954_C"
"1670","AU18_0824",85,"b","1148411_C",84,607,6625,0.091622641509434,"1148411_C"
"1671","AU18_0824",85,"b","C22ah",118,725,6625,0.109433962264151,"C22ah"
"1672","AU18_0824",85,"b","1611788_C",173,898,6625,0.135547169811321,"1611788_C"
"1673","AU18_0824",85,"b","C3",759,1657,6625,0.25011320754717,"C3"
"1674","AU18_0824",85,"b","C22ad",943,2600,6625,0.392452830188679,"C22ad"
"1675","AU18_0824",85,"b","C22",4025,6625,6625,1,"C22"
"1676","AU18_0876",86,"b","D17l",7,7,4819,0.0014525835235526,"D17l"
"1677","AU18_0876",86,"b","D17c",8,15,4819,0.0031126789790413,"D17c"
"1678","AU18_0876",86,"b","D17al",10,25,4819,0.00518779829840216,"D17al"
"1679","AU18_0876",86,"b","D1u",10,35,4819,0.00726291761776302,"D1u"
"1680","AU18_0876",86,"b","1653201_C",11,46,4819,0.00954554886905997,"1653201_C"
"1681","AU18_0876",86,"b","17682_D",11,57,4819,0.0118281801203569,"17682_D"
"1682","AU18_0876",86,"b","2175598_D",13,70,4819,0.014525835235526,"2175598_D"
"1683","AU18_0876",86,"b","2282560_C",15,85,4819,0.0176385142145673,"2282560_C"
"1684","AU18_0876",86,"b","D17d",15,100,4819,0.0207511931936086,"D17d"
"1685","AU18_0876",86,"b","1611789_C",16,116,4819,0.024071384104586,"1611789_C"
"1686","AU18_0876",86,"b","D17j",17,133,4819,0.0275990869474995,"D17j"
"1687","AU18_0876",86,"b","D2c",17,150,4819,0.031126789790413,"D2c"
"1688","AU18_0876",86,"b","C1",18,168,4819,0.0348620045652625,"C1"
"1689","AU18_0876",86,"b","1612485_C",19,187,4819,0.0388047312720481,"1612485_C"
"1690","AU18_0876",86,"b","D17e",19,206,4819,0.0427474579788338,"D17e"
"1691","AU18_0876",86,"b","223603_D",24,230,4819,0.0477277443452999,"223603_D"
"1692","AU18_0876",86,"b","281318_D",25,255,4819,0.052915542643702,"281318_D"
"1693","AU18_0876",86,"b","D2",26,281,4819,0.0583108528740403,"D2"
"1694","AU18_0876",86,"b","7488_D",26,307,4819,0.0637061631043785,"7488_D"
"1695","AU18_0876",86,"b","C22ah",28,335,4819,0.0695164971985889,"C22ah"
"1696","AU18_0876",86,"b","1148411_C",30,365,4819,0.0757418551566715,"1148411_C"
"1697","AU18_0876",86,"b","D2.2",72,437,4819,0.0906827142560697,"D2.2"
"1698","AU18_0876",86,"b","D4k",77,514,4819,0.106661133015148,"D4k"
"1699","AU18_0876",86,"b","D1ej",89,603,4819,0.12512969495746,"D1ej"
"1700","AU18_0876",86,"b","C3",203,806,4819,0.167254617140486,"C3"
"1701","AU18_0876",86,"b","D6",361,1167,4819,0.242166424569413,"D6"
"1702","AU18_0876",86,"b","D4",386,1553,4819,0.322266030296742,"D4"
"1703","AU18_0876",86,"b","C22ad",638,2191,4819,0.454658642871965,"C22ad"
"1704","AU18_0876",86,"b","D1",737,2928,4819,0.607594936708861,"D1"
"1705","AU18_0876",86,"b","C22",1891,4819,4819,1,"C22"
"1706","AU18_0895",87,"c","D17d",4,4,3075,0.00130081300813008,"D17d"
"1707","AU18_0895",87,"c","D17c",4,8,3075,0.00260162601626016,"D17c"
"1708","AU18_0895",87,"c","D17e",5,13,3075,0.00422764227642276,"D17e"
"1709","AU18_0895",87,"c","D17j",7,20,3075,0.00650406504065041,"D17j"
"1710","AU18_0895",87,"c","1658362_C",8,28,3075,0.00910569105691057,"1658362_C"
"1711","AU18_0895",87,"c","2282558_C",9,37,3075,0.0120325203252033,"2282558_C"
"1712","AU18_0895",87,"c","19245_D",9,46,3075,0.0149593495934959,"19245_D"
"1713","AU18_0895",87,"c","2885794_C",10,56,3075,0.0182113821138211,"2885794_C"
"1714","AU18_0895",87,"c","C1",11,67,3075,0.0217886178861789,"C1"
"1715","AU18_0895",87,"c","2282560_C",11,78,3075,0.0253658536585366,"2282560_C"
"1716","AU18_0895",87,"c","D2",11,89,3075,0.0289430894308943,"D2"
"1717","AU18_0895",87,"c","2175598_D",11,100,3075,0.032520325203252,"2175598_D"
"1718","AU18_0895",87,"c","D1id",14,114,3075,0.0370731707317073,"D1id"
"1719","AU18_0895",87,"c","7488_D",15,129,3075,0.0419512195121951,"7488_D"
"1720","AU18_0895",87,"c","281318_D",16,145,3075,0.0471544715447154,"281318_D"
"1721","AU18_0895",87,"c","1147954_C",17,162,3075,0.0526829268292683,"1147954_C"
"1722","AU18_0895",87,"c","1626916_C",20,182,3075,0.0591869918699187,"1626916_C"
"1723","AU18_0895",87,"c","D2.2",20,202,3075,0.0656910569105691,"D2.2"
"1724","AU18_0895",87,"c","1626763_C",21,223,3075,0.072520325203252,"1626763_C"
"1725","AU18_0895",87,"c","1630543_C",23,246,3075,0.08,"1630543_C"
"1726","AU18_0895",87,"c","1611789_C",27,273,3075,0.088780487804878,"1611789_C"
"1727","AU18_0895",87,"c","D4k",27,300,3075,0.0975609756097561,"D4k"
"1728","AU18_0895",87,"c","1612485_C",28,328,3075,0.106666666666667,"1612485_C"
"1729","AU18_0895",87,"c","1630350_C",30,358,3075,0.116422764227642,"1630350_C"
"1730","AU18_0895",87,"c","1148411_C",37,395,3075,0.128455284552846,"1148411_C"
"1731","AU18_0895",87,"c","D1ej",52,447,3075,0.145365853658537,"D1ej"
"1732","AU18_0895",87,"c","C22ah",58,505,3075,0.164227642276423,"C22ah"
"1733","AU18_0895",87,"c","1611788_C",62,567,3075,0.184390243902439,"1611788_C"
"1734","AU18_0895",87,"c","D6",159,726,3075,0.23609756097561,"D6"
"1735","AU18_0895",87,"c","D4",188,914,3075,0.297235772357724,"D4"
"1736","AU18_0895",87,"c","C22ad",208,1122,3075,0.364878048780488,"C22ad"
"1737","AU18_0895",87,"c","C3",274,1396,3075,0.453983739837398,"C3"
"1738","AU18_0895",87,"c","D1",387,1783,3075,0.579837398373984,"D1"
"1739","AU18_0895",87,"c","C22",1292,3075,3075,1,"C22"
"1740","AU18_0908",88,"c","C50f",31,31,6449,0.00480694681345945,"C50f"
"1741","AU18_0908",88,"c","C1br",31,62,6449,0.0096138936269189,"C1br"
"1742","AU18_0908",88,"c","C72k",36,98,6449,0.0151961544425492,"C72k"
"1743","AU18_0908",88,"c","1147954_C",38,136,6449,0.0210885408590479,"1147954_C"
"1744","AU18_0908",88,"c","C1al",40,176,6449,0.0272910528764149,"C1al"
"1745","AU18_0908",88,"c","1680592_C",42,218,6449,0.0338036904946503,"1680592_C"
"1746","AU18_0908",88,"c","C1w",43,261,6449,0.0404713909133199,"C1w"
"1747","AU18_0908",88,"c","C42.2",53,314,6449,0.0486897193363312,"C42.2"
"1748","AU18_0908",88,"c","37253_C",101,415,6449,0.064351062180183,"37253_C"
"1749","AU18_0908",88,"c","C22ah",111,526,6449,0.0815630330283765,"C22ah"
"1750","AU18_0908",88,"c","C1b",156,682,6449,0.105752829896108,"C1b"
"1751","AU18_0908",88,"c","C1c",206,888,6449,0.137695766785548,"C1c"
"1752","AU18_0908",88,"c","C22ai",223,1111,6449,0.172274771282369,"C22ai"
"1753","AU18_0908",88,"c","C22ad",709,1820,6449,0.2822142967902,"C22ad"
"1754","AU18_0908",88,"c","C3",750,2570,6449,0.398511397115832,"C3"
"1755","AU18_0908",88,"c","C22",1435,4005,6449,0.621026515738874,"C22"
"1756","AU18_0908",88,"c","C1",2444,6449,6449,1,"C1"
"1757","AU18_0910",89,"c","A1",4,4,6511,0.00061434495469206,"A1"
"1758","AU18_0910",89,"c","1612485_C",26,30,6511,0.00460758716019045,"1612485_C"
"1759","AU18_0910",89,"c","C1",29,59,6511,0.00906158808170788,"C1"
"1760","AU18_0910",89,"c","21025_C",30,89,6511,0.0136691752418983,"21025_C"
"1761","AU18_0910",89,"c","37253_C",34,123,6511,0.0188911073567808,"37253_C"
"1762","AU18_0910",89,"c","1626916_C",35,158,6511,0.0242666257103364,"1626916_C"
"1763","AU18_0910",89,"c","1630543_C",42,200,6511,0.030717247734603,"1630543_C"
"1764","AU18_0910",89,"c","1645678_C",55,255,6511,0.0391644908616188,"1645678_C"
"1765","AU18_0910",89,"c","C21",68,323,6511,0.0496083550913838,"C21"
"1766","AU18_0910",89,"c","1148411_C",70,393,6511,0.0603593917984949,"1148411_C"
"1767","AU18_0910",89,"c","1147954_C",83,476,6511,0.0731070496083551,"1147954_C"
"1768","AU18_0910",89,"c","1645568_C",94,570,6511,0.0875441560436185,"1645568_C"
"1769","AU18_0910",89,"c","1611788_C",136,706,6511,0.108431884503149,"1611788_C"
"1770","AU18_0910",89,"c","C22ah",250,956,6511,0.146828444171402,"C22ah"
"1771","AU18_0910",89,"c","C22ad",1042,1998,6511,0.306865304868684,"C22ad"
"1772","AU18_0910",89,"c","C3",1098,3096,6511,0.475502994931654,"C3"
"1773","AU18_0910",89,"c","C22",3415,6511,6511,1,"C22"
"1774","AU18_0961",90,"c","2174376_C",24,24,5664,0.00423728813559322,"2174376_C"
"1775","AU18_0961",90,"c","1670084_C",24,48,5664,0.00847457627118644,"1670084_C"
"1776","AU18_0961",90,"c","1626916_C",25,73,5664,0.012888418079096,"1626916_C"
"1777","AU18_0961",90,"c","37253_C",36,109,5664,0.0192443502824859,"37253_C"
"1778","AU18_0961",90,"c","1630543_C",38,147,5664,0.0259533898305085,"1630543_C"
"1779","AU18_0961",90,"c","1670160_C",38,185,5664,0.0326624293785311,"1670160_C"
"1780","AU18_0961",90,"c","1626350_C",50,235,5664,0.0414901129943503,"1626350_C"
"1781","AU18_0961",90,"c","1148411_C",54,289,5664,0.051024011299435,"1148411_C"
"1782","AU18_0961",90,"c","1612485_C",56,345,5664,0.0609110169491525,"1612485_C"
"1783","AU18_0961",90,"c","1147954_C",76,421,5664,0.0743290960451977,"1147954_C"
"1784","AU18_0961",90,"c","1611788_C",103,524,5664,0.0925141242937853,"1611788_C"
"1785","AU18_0961",90,"c","C22ah",260,784,5664,0.138418079096045,"C22ah"
"1786","AU18_0961",90,"c","C3",716,1500,5664,0.264830508474576,"C3"
"1787","AU18_0961",90,"c","C22ad",1189,2689,5664,0.474752824858757,"C22ad"
"1788","AU18_0961",90,"c","C22",2975,5664,5664,1,"C22"
"1789","AU18_0962",91,"c","2885738_C",34,34,7073,0.00480701258306235,"2885738_C"
"1790","AU18_0962",91,"c","2885756_C",34,68,7073,0.0096140251661247,"2885756_C"
"1791","AU18_0962",91,"c","C3da",39,107,7073,0.0151279513643433,"C3da"
"1792","AU18_0962",91,"c","2885739_C",58,165,7073,0.0233281493001555,"2885739_C"
"1793","AU18_0962",91,"c","C1b",67,232,7073,0.032800791743249,"C1b"
"1794","AU18_0962",91,"c","92898_C",86,318,7073,0.0449597059239361,"92898_C"
"1795","AU18_0962",91,"c","123623_C",122,440,7073,0.0622083981337481,"123623_C"
"1796","AU18_0962",91,"c","2853_C",126,566,7073,0.080022621235685,"2853_C"
"1797","AU18_0962",91,"c","90777_C",159,725,7073,0.102502474197653,"90777_C"
"1798","AU18_0962",91,"c","C3co",945,1670,7073,0.23610914746218,"C3co"
"1799","AU18_0962",91,"c","C1",1826,3496,7073,0.494273999717235,"C1"
"1800","AU18_0962",91,"c","C1n",3577,7073,7073,1,"C1n"
"1801","AU18_0963",92,"c","G3a",5,5,4984,0.00100321027287319,"G3a"
"1802","AU18_0963",92,"c","1645568_C",25,30,4984,0.00601926163723917,"1645568_C"
"1803","AU18_0963",92,"c","1147954_C",26,56,4984,0.0112359550561798,"1147954_C"
"1804","AU18_0963",92,"c","1626916_C",28,84,4984,0.0168539325842697,"1626916_C"
"1805","AU18_0963",92,"c","37253_C",34,118,4984,0.0236757624398074,"37253_C"
"1806","AU18_0963",92,"c","2174376_C",42,160,4984,0.0321027287319422,"2174376_C"
"1807","AU18_0963",92,"c","C1",44,204,4984,0.0409309791332263,"C1"
"1808","AU18_0963",92,"c","C21",46,250,4984,0.0501605136436597,"C21"
"1809","AU18_0963",92,"c","1611788_C",55,305,4984,0.0611958266452649,"1611788_C"
"1810","AU18_0963",92,"c","C22ah",176,481,4984,0.0965088282504013,"C22ah"
"1811","AU18_0963",92,"c","C3",761,1242,4984,0.249197431781701,"C3"
"1812","AU18_0963",92,"c","C22ad",1386,2628,4984,0.527287319422151,"C22ad"
"1813","AU18_0963",92,"c","C22",2356,4984,4984,1,"C22"
"1814","AU18_0964",93,"c","21025_C",20,20,4428,0.004516711833785,"21025_C"
"1815","AU18_0964",93,"c","1351_C",20,40,4428,0.00903342366757001,"1351_C"
"1816","AU18_0964",93,"c","1630543_C",24,64,4428,0.014453477868112,"1630543_C"
"1817","AU18_0964",93,"c","C1",31,95,4428,0.0214543812104788,"C1"
"1818","AU18_0964",93,"c","37253_C",33,128,4428,0.028906955736224,"37253_C"
"1819","AU18_0964",93,"c","1147954_C",51,179,4428,0.0404245709123758,"1147954_C"
"1820","AU18_0964",93,"c","1645568_C",55,234,4428,0.0528455284552846,"1645568_C"
"1821","AU18_0964",93,"c","1148411_C",55,289,4428,0.0652664859981933,"1148411_C"
"1822","AU18_0964",93,"c","1611788_C",65,354,4428,0.0799457994579946,"1611788_C"
"1823","AU18_0964",93,"c","C22ah",160,514,4428,0.116079494128275,"C22ah"
"1824","AU18_0964",93,"c","C3",599,1113,4428,0.251355013550136,"C3"
"1825","AU18_0964",93,"c","C22ad",1292,2405,4428,0.543134598012647,"C22ad"
"1826","AU18_0964",93,"c","C22",2023,4428,4428,1,"C22"
"1827","AU18_0965",94,"c","1062929_C",24,24,5141,0.00466835246061078,"1062929_C"
"1828","AU18_0965",94,"c","20946_C",27,51,5141,0.0099202489787979,"20946_C"
"1829","AU18_0965",94,"c","C1b",57,108,5141,0.0210075860727485,"C1b"
"1830","AU18_0965",94,"c","22134_C",84,192,5141,0.0373468196848862,"22134_C"
"1831","AU18_0965",94,"c","1073761_C",170,362,5141,0.0704143162808792,"1073761_C"
"1832","AU18_0965",94,"c","C50f",272,634,5141,0.123322310834468,"C50f"
"1833","AU18_0965",94,"c","C1c",339,973,5141,0.189262789340595,"C1c"
"1834","AU18_0965",94,"c","C3",373,1346,5141,0.261816767165921,"C3"
"1835","AU18_0965",94,"c","C3bm",440,1786,5141,0.347403228943785,"C3bm"
"1836","AU18_0965",94,"c","C50cg",514,2300,5141,0.447383777475199,"C50cg"
"1837","AU18_0965",94,"c","C1",564,2864,5141,0.557090060299553,"C1"
"1838","AU18_0965",94,"c","C50b",2277,5141,5141,1,"C50b"
"1839","AU18_0966",95,"c","21507_C",26,26,5901,0.00440603287578377,"21507_C"
"1840","AU18_0966",95,"c","C1w",32,58,5901,0.00982884256905609,"C1w"
"1841","AU18_0966",95,"c","25715_C",35,93,5901,0.0157600406710727,"25715_C"
"1842","AU18_0966",95,"c","C3ju",60,153,5901,0.0259278088459583,"C3ju"
"1843","AU18_0966",95,"c","C1al",76,229,5901,0.0388069818674801,"C1al"
"1844","AU18_0966",95,"c","C3",80,309,5901,0.0523640061006609,"C3"
"1845","AU18_0966",95,"c","C72k",81,390,5901,0.0660904931367565,"C72k"
"1846","AU18_0966",95,"c","C1bh",91,481,5901,0.0815116082019997,"C1bh"
"1847","AU18_0966",95,"c","C1cb",95,576,5901,0.0976105744789019,"C1cb"
"1848","AU18_0966",95,"c","C1br",112,688,5901,0.116590408405355,"C1br"
"1849","AU18_0966",95,"c","C1cv",131,819,5901,0.138790035587189,"C1cv"
"1850","AU18_0966",95,"c","C42.2",303,1122,5901,0.190137264870361,"C42.2"
"1851","AU18_0966",95,"c","C1b",500,1622,5901,0.274868666327741,"C1b"
"1852","AU18_0966",95,"c","C1c",506,2128,5901,0.36061684460261,"C1c"
"1853","AU18_0966",95,"c","C1",3773,5901,5901,1,"C1"
"1854","AU18_0967",96,"c","42219_C",17,17,3682,0.00461705594785443,"42219_C"
"1855","AU18_0967",96,"c","1630543_C",22,39,3682,0.0105920695274307,"1630543_C"
"1856","AU18_0967",96,"c","1147954_C",35,74,3682,0.020097772949484,"1147954_C"
"1857","AU18_0967",96,"c","37253_C",36,110,3682,0.0298750678978816,"37253_C"
"1858","AU18_0967",96,"c","1611788_C",40,150,3682,0.0407387289516567,"1611788_C"
"1859","AU18_0967",96,"c","1645568_C",46,196,3682,0.0532319391634981,"1645568_C"
"1860","AU18_0967",96,"c","C21",60,256,3682,0.0695274307441608,"C21"
"1861","AU18_0967",96,"c","1148411_C",67,323,3682,0.0877240630092341,"1148411_C"
"1862","AU18_0967",96,"c","C1",103,426,3682,0.115697990222705,"C1"
"1863","AU18_0967",96,"c","C22ah",122,548,3682,0.148832156436719,"C22ah"
"1864","AU18_0967",96,"c","C3",681,1229,3682,0.333785985877241,"C3"
"1865","AU18_0967",96,"c","C22ad",822,2051,3682,0.557034220532319,"C22ad"
"1866","AU18_0967",96,"c","C22",1631,3682,3682,1,"C22"
"1867","AU18_0970",97,"c","281_C",41,41,7883,0.00520106558416846,"281_C"
"1868","AU18_0970",97,"c","C1ge",46,87,7883,0.0110364074590892,"C1ge"
"1869","AU18_0970",97,"c","C1cv",47,134,7883,0.0169986045921603,"C1cv"
"1870","AU18_0970",97,"c","21507_C",52,186,7883,0.0235950780159838,"21507_C"
"1871","AU18_0970",97,"c","C1cu",53,239,7883,0.0303184066979576,"C1cu"
"1872","AU18_0970",97,"c","C1jx",65,304,7883,0.0385639984777369,"C1jx"
"1873","AU18_0970",97,"c","C1w",76,380,7883,0.0482049980971711,"C1w"
"1874","AU18_0970",97,"c","C42.2",88,468,7883,0.0593682608144108,"C42.2"
"1875","AU18_0970",97,"c","C3ju",93,561,7883,0.0711657998224026,"C3ju"
"1876","AU18_0970",97,"c","C3",101,662,7883,0.0839781808955981,"C3"
"1877","AU18_0970",97,"c","C1al",121,783,7883,0.0993276671318026,"C1al"
"1878","AU18_0970",97,"c","C72k",156,939,7883,0.119117087403273,"C72k"
"1879","AU18_0970",97,"c","C1b",282,1221,7883,0.1548902702017,"C1b"
"1880","AU18_0970",97,"c","C1c",829,2050,7883,0.260053279208423,"C1c"
"1881","AU18_0970",97,"c","C1",5833,7883,7883,1,"C1"
"1882","AU18_1010",98,"c","D2.2",4,4,2567,0.00155823918971562,"D2.2"
"1883","AU18_1010",98,"c","2885791_D",4,8,2567,0.00311647837943124,"2885791_D"
"1884","AU18_1010",98,"c","D1dm",4,12,2567,0.00467471756914686,"D1dm"
"1885","AU18_1010",98,"c","6624_D",4,16,2567,0.00623295675886249,"6624_D"
"1886","AU18_1010",98,"c","25651_D",4,20,2567,0.00779119594857811,"25651_D"
"1887","AU18_1010",98,"c","D4ae",5,25,2567,0.00973899493572263,"D4ae"
"1888","AU18_1010",98,"c","D17e",6,31,2567,0.0120763537202961,"D17e"
"1889","AU18_1010",98,"c","D17c",6,37,2567,0.0144137125048695,"D17c"
"1890","AU18_1010",98,"c","1170996_D",7,44,2567,0.0171406310868718,"1170996_D"
"1891","AU18_1010",98,"c","C1cb",8,52,2567,0.0202571094663031,"C1cb"
"1892","AU18_1010",98,"c","1626302_C",8,60,2567,0.0233735878457343,"1626302_C"
"1893","AU18_1010",98,"c","1670248_C",8,68,2567,0.0264900662251656,"1670248_C"
"1894","AU18_1010",98,"c","C1bh",9,77,2567,0.0299961044020257,"C1bh"
"1895","AU18_1010",98,"c","D1af",9,86,2567,0.0335021425788859,"D1af"
"1896","AU18_1010",98,"c","32528_D",9,95,2567,0.037008180755746,"32528_D"
"1897","AU18_1010",98,"c","D1r",9,104,2567,0.0405142189326062,"D1r"
"1898","AU18_1010",98,"c","D6c",11,115,2567,0.0447993767043241,"D6c"
