"","sample.ID","seq.ID","abundance","cumulative_abundance","total_abundance","cumulative_percentage","fill_col"
"2206","AU18_0599","2885762_C",49,634,6047,0.104845377873326,"2885762_C"
"2207","AU18_0599","D2c",50,684,6047,0.113113940797089,"D2c"
"2208","AU18_0599","1645568_C",54,738,6047,0.122043988754754,"1645568_C"
"2209","AU18_0599","17682_D",60,798,6047,0.131966264263271,"17682_D"
"2210","AU18_0599","2885760_D",60,858,6047,0.141888539771788,"2885760_D"
"2211","AU18_0599","141145_D",61,919,6047,0.15197618653878,"141145_D"
"2212","AU18_0599","253897_D",70,989,6047,0.163552174632049,"253897_D"
"2213","AU18_0599","C22ah",117,1106,6047,0.182900611873656,"C22ah"
"2214","AU18_0599","D2.2",153,1259,6047,0.208202414420374,"D2.2"
"2215","AU18_0599","D6",250,1509,6047,0.249545229039193,"D6"
"2216","AU18_0599","D1",307,1816,6047,0.300314205391103,"D1"
"2217","AU18_0599","C3",563,2379,6047,0.393418223912684,"C3"
"2218","AU18_0599","C22ad",887,3266,6047,0.540102530180255,"C22ad"
"2219","AU18_0599","D1ej",1322,4588,6047,0.758723333884571,"D1ej"
"2220","AU18_0599","C22",1459,6047,6047,1,"C22"
"2221","AU18_0895","D17d",4,4,3075,0.00130081300813008,"D17d"
"2222","AU18_0895","D17c",4,8,3075,0.00260162601626016,"D17c"
"2223","AU18_0895","D17e",5,13,3075,0.00422764227642276,"D17e"
"2224","AU18_0895","D17j",7,20,3075,0.00650406504065041,"D17j"
"2225","AU18_0895","1658362_C",8,28,3075,0.00910569105691057,"1658362_C"
"2226","AU18_0895","2282558_C",9,37,3075,0.0120325203252033,"2282558_C"
"2227","AU18_0895","19245_D",9,46,3075,0.0149593495934959,"19245_D"
"2228","AU18_0895","2885794_C",10,56,3075,0.0182113821138211,"2885794_C"
"2229","AU18_0895","C1",11,67,3075,0.0217886178861789,"C1"
"2230","AU18_0895","2282560_C",11,78,3075,0.0253658536585366,"2282560_C"
"2231","AU18_0895","D2",11,89,3075,0.0289430894308943,"D2"
"2232","AU18_0895","2175598_D",11,100,3075,0.032520325203252,"2175598_D"
"2233","AU18_0895","D1id",14,114,3075,0.0370731707317073,"D1id"
"2234","AU18_0895","7488_D",15,129,3075,0.0419512195121951,"7488_D"
"2235","AU18_0895","281318_D",16,145,3075,0.0471544715447154,"281318_D"
"2236","AU18_0895","1147954_C",17,162,3075,0.0526829268292683,"1147954_C"
"2237","AU18_0895","1626916_C",20,182,3075,0.0591869918699187,"1626916_C"
"2238","AU18_0895","D2.2",20,202,3075,0.0656910569105691,"D2.2"
"2239","AU18_0895","1626763_C",21,223,3075,0.072520325203252,"1626763_C"
"2240","AU18_0895","1630543_C",23,246,3075,0.08,"1630543_C"
"2241","AU18_0895","1611789_C",27,273,3075,0.088780487804878,"1611789_C"
"2242","AU18_0895","D4k",27,300,3075,0.0975609756097561,"D4k"
"2243","AU18_0895","1612485_C",28,328,3075,0.106666666666667,"1612485_C"
"2244","AU18_0895","1630350_C",30,358,3075,0.116422764227642,"1630350_C"
"2245","AU18_0895","1148411_C",37,395,3075,0.128455284552846,"1148411_C"
"2246","AU18_0895","D1ej",52,447,3075,0.145365853658537,"D1ej"
"2247","AU18_0895","C22ah",58,505,3075,0.164227642276423,"C22ah"
"2248","AU18_0895","1611788_C",62,567,3075,0.184390243902439,"1611788_C"
"2249","AU18_0895","D6",159,726,3075,0.23609756097561,"D6"
"2250","AU18_0895","D4",188,914,3075,0.297235772357724,"D4"
"2251","AU18_0895","C22ad",208,1122,3075,0.364878048780488,"C22ad"
"2252","AU18_0895","C3",274,1396,3075,0.453983739837398,"C3"
"2253","AU18_0895","D1",387,1783,3075,0.579837398373984,"D1"
"2254","AU18_0895","C22",1292,3075,3075,1,"C22"
"2255","AU18_0876","D17l",7,7,4819,0.0014525835235526,"D17l"
"2256","AU18_0876","D17c",8,15,4819,0.0031126789790413,"D17c"
"2257","AU18_0876","D17al",10,25,4819,0.00518779829840216,"D17al"
"2258","AU18_0876","D1u",10,35,4819,0.00726291761776302,"D1u"
"2259","AU18_0876","1653201_C",11,46,4819,0.00954554886905997,"1653201_C"
"2260","AU18_0876","17682_D",11,57,4819,0.0118281801203569,"17682_D"
"2261","AU18_0876","2175598_D",13,70,4819,0.014525835235526,"2175598_D"
"2262","AU18_0876","2282560_C",15,85,4819,0.0176385142145673,"2282560_C"
"2263","AU18_0876","D17d",15,100,4819,0.0207511931936086,"D17d"
"2264","AU18_0876","1611789_C",16,116,4819,0.024071384104586,"1611789_C"
"2265","AU18_0876","D17j",17,133,4819,0.0275990869474995,"D17j"
"2266","AU18_0876","D2c",17,150,4819,0.031126789790413,"D2c"
"2267","AU18_0876","C1",18,168,4819,0.0348620045652625,"C1"
"2268","AU18_0876","1612485_C",19,187,4819,0.0388047312720481,"1612485_C"
"2269","AU18_0876","D17e",19,206,4819,0.0427474579788338,"D17e"
"2270","AU18_0876","223603_D",24,230,4819,0.0477277443452999,"223603_D"
"2271","AU18_0876","281318_D",25,255,4819,0.052915542643702,"281318_D"
"2272","AU18_0876","D2",26,281,4819,0.0583108528740403,"D2"
"2273","AU18_0876","7488_D",26,307,4819,0.0637061631043785,"7488_D"
"2274","AU18_0876","C22ah",28,335,4819,0.0695164971985889,"C22ah"
"2275","AU18_0876","1148411_C",30,365,4819,0.0757418551566715,"1148411_C"
"2276","AU18_0876","D2.2",72,437,4819,0.0906827142560697,"D2.2"
"2277","AU18_0876","D4k",77,514,4819,0.106661133015148,"D4k"
"2278","AU18_0876","D1ej",89,603,4819,0.12512969495746,"D1ej"
"2279","AU18_0876","C3",203,806,4819,0.167254617140486,"C3"
"2280","AU18_0876","D6",361,1167,4819,0.242166424569413,"D6"
"2281","AU18_0876","D4",386,1553,4819,0.322266030296742,"D4"
"2282","AU18_0876","C22ad",638,2191,4819,0.454658642871965,"C22ad"
"2283","AU18_0876","D1",737,2928,4819,0.607594936708861,"D1"
"2284","AU18_0876","C22",1891,4819,4819,1,"C22"
"2285","AU18_0113","C42e",4,4,1139,0.00351185250219491,"C42e"
"2286","AU18_0113","C22ad",5,9,1139,0.00790166812993854,"C22ad"
"2287","AU18_0113","C3ed",5,14,1139,0.0122914837576822,"C3ed"
"2288","AU18_0113","C22",7,21,1139,0.0184372256365233,"C22"
"2289","AU18_0113","2885769_C",9,30,1139,0.0263388937664618,"2885769_C"
"2290","AU18_0113","C115d",11,41,1139,0.0359964881474978,"C115d"
"2291","AU18_0113","1398203_C",18,59,1139,0.0517998244073749,"1398203_C"
"2292","AU18_0113","103346_C",21,80,1139,0.0702370500438982,"103346_C"
"2293","AU18_0113","2885768_C",21,101,1139,0.0886742756804214,"2885768_C"
"2294","AU18_0113","C1",24,125,1139,0.109745390693591,"C1"
"2295","AU18_0113","C21",30,155,1139,0.136084284460053,"C21"
"2296","AU18_0113","C39ab",32,187,1139,0.164179104477612,"C39ab"
"2297","AU18_0113","42703_C",33,220,1139,0.19315188762072,"42703_C"
"2298","AU18_0113","333087_C",39,259,1139,0.22739244951712,"333087_C"
"2299","AU18_0113","94627_C",51,310,1139,0.272168568920105,"94627_C"
"2300","AU18_0113","C3an",58,368,1139,0.323090430201932,"C3an"
"2301","AU18_0113","2780845_C",66,434,1139,0.381035996488148,"2780845_C"
"2302","AU18_0113","24569_C",70,504,1139,0.442493415276558,"24569_C"
"2303","AU18_0113","2778029_C",103,607,1139,0.532923617208077,"2778029_C"
"2304","AU18_0113","C3",532,1139,1139,1,"C3"
"2305","AU18_0072","42216_C",17,17,3302,0.00514839491217444,"42216_C"
"2306","AU18_0072","C3xf",18,35,3302,0.0105996365838886,"C3xf"
"2307","AU18_0072","333087_C",18,53,3302,0.0160508782556027,"333087_C"
"2308","AU18_0072","1428436_C",18,71,3302,0.0215021199273168,"1428436_C"
"2309","AU18_0072","2885773_C",23,94,3302,0.0284675953967293,"2885773_C"
"2310","AU18_0072","39266_C",24,118,3302,0.0357359176256814,"39266_C"
"2311","AU18_0072","C3od",28,146,3302,0.0442156268927922,"C3od"
"2312","AU18_0072","C1b",30,176,3302,0.0533010296789824,"C1b"
"2313","AU18_0072","2885774_C",31,207,3302,0.0626892792247123,"2885774_C"
"2314","AU18_0072","C3ih",32,239,3302,0.0723803755299818,"C3ih"
"2315","AU18_0072","C3.12",32,271,3302,0.0820714718352514,"C3.12"
"2316","AU18_0072","2595310_C",34,305,3302,0.0923682616596002,"2595310_C"
"2317","AU18_0072","54400_C",38,343,3302,0.103876438522108,"54400_C"
"2318","AU18_0072","C42.2",72,415,3302,0.125681405208964,"C42.2"
"2319","AU18_0072","C3an",75,490,3302,0.14839491217444,"C3an"
"2320","AU18_0072","1398203_C",82,572,3302,0.173228346456693,"1398203_C"
"2321","AU18_0072","40627_C",108,680,3302,0.205935796486978,"40627_C"
"2322","AU18_0072","2426_C",112,792,3302,0.239854633555421,"2426_C"
"2323","AU18_0072","C1",142,934,3302,0.282858873410055,"C1"
"2324","AU18_0072","2778029_C",223,1157,3302,0.350393700787402,"2778029_C"
"2325","AU18_0072","C21",231,1388,3302,0.420351302241066,"C21"
"2326","AU18_0072","C3",1914,3302,3302,1,"C3"
"2327","AU18_0065","2885777_C",4,4,1050,0.00380952380952381,"2885777_C"
"2328","AU18_0065","2885778_C",4,8,1050,0.00761904761904762,"2885778_C"
"2329","AU18_0065","2885776_C",4,12,1050,0.0114285714285714,"2885776_C"
"2330","AU18_0065","2885775_C",4,16,1050,0.0152380952380952,"2885775_C"
"2331","AU18_0065","333087_C",5,21,1050,0.02,"333087_C"
"2332","AU18_0065","C3ub",5,26,1050,0.0247619047619048,"C3ub"
"2333","AU18_0065","103346_C",6,32,1050,0.0304761904761905,"103346_C"
"2334","AU18_0065","2885774_C",6,38,1050,0.0361904761904762,"2885774_C"
"2335","AU18_0065","C3ed",7,45,1050,0.0428571428571429,"C3ed"
"2336","AU18_0065","2885773_C",8,53,1050,0.0504761904761905,"2885773_C"
"2337","AU18_0065","C3tv",8,61,1050,0.0580952380952381,"C3tv"
"2338","AU18_0065","2885772_C",11,72,1050,0.0685714285714286,"2885772_C"
"2339","AU18_0065","C39ab",14,86,1050,0.0819047619047619,"C39ab"
"2340","AU18_0065","2595310_C",14,100,1050,0.0952380952380952,"2595310_C"
"2341","AU18_0065","1428436_C",14,114,1050,0.108571428571429,"1428436_C"
"2342","AU18_0065","1398203_C",25,139,1050,0.132380952380952,"1398203_C"
"2343","AU18_0065","C3an",38,177,1050,0.168571428571429,"C3an"
"2344","AU18_0065","40627_C",43,220,1050,0.20952380952381,"40627_C"
"2345","AU18_0065","2426_C",44,264,1050,0.251428571428571,"2426_C"
"2346","AU18_0065","2778029_C",56,320,1050,0.304761904761905,"2778029_C"
"2347","AU18_0065","C21",74,394,1050,0.375238095238095,"C21"
"2348","AU18_0065","C3",656,1050,1050,1,"C3"
"2349","AU18_0063","C3ub",21,21,5234,0.00401222774168896,"C3ub"
"2350","AU18_0063","1401978_C",22,43,5234,0.00821551394726786,"1401978_C"
"2351","AU18_0063","100944_C",24,67,5234,0.0128009170806267,"100944_C"
"2352","AU18_0063","C3ed",29,96,5234,0.0183416125334352,"C3ed"
"2353","AU18_0063","1428436_C",29,125,5234,0.0238823079862438,"1428436_C"
"2354","AU18_0063","2885774_C",31,156,5234,0.0298051203668322,"2885774_C"
"2355","AU18_0063","2885797_C",33,189,5234,0.0361100496752006,"2885797_C"
"2356","AU18_0063","2885777_C",38,227,5234,0.0433702713030187,"2885777_C"
"2357","AU18_0063","333087_C",40,267,5234,0.0510126098586167,"333087_C"
"2358","AU18_0063","39266_C",41,308,5234,0.0588460068781047,"39266_C"
"2359","AU18_0063","C3ih",43,351,5234,0.0670615208253726,"C3ih"
"2360","AU18_0063","C6a",43,394,5234,0.0752770347726404,"C6a"
"2361","AU18_0063","C3ab",47,441,5234,0.0842567825754681,"C3ab"
"2362","AU18_0063","13723_C",54,495,5234,0.0945739396255254,"13723_C"
"2363","AU18_0063","C3dw",59,554,5234,0.105846388995032,"C3dw"
"2364","AU18_0063","2885773_C",61,615,5234,0.117500955292319,"2885773_C"
"2365","AU18_0063","C3ag",61,676,5234,0.129155521589606,"C3ag"
"2366","AU18_0063","23580_C",65,741,5234,0.141574321742453,"23580_C"
"2367","AU18_0063","C3an",79,820,5234,0.156667940389759,"C3an"
"2368","AU18_0063","2426_C",86,906,5234,0.173098968284295,"2426_C"
"2369","AU18_0063","2595310_C",86,992,5234,0.189529996178831,"2595310_C"
"2370","AU18_0063","54400_C",113,1105,5234,0.211119602598395,"54400_C"
"2371","AU18_0063","1398203_C",129,1234,5234,0.235766144440199,"1398203_C"
"2372","AU18_0063","40627_C",175,1409,5234,0.26920137562094,"40627_C"
"2373","AU18_0063","2778029_C",262,1671,5234,0.319258693160107,"2778029_C"
"2374","AU18_0063","C21",342,2013,5234,0.38460068781047,"C21"
"2375","AU18_0063","C3",3221,5234,5234,1,"C3"
"2376","AU18_0288","103346_C",33,33,7485,0.00440881763527054,"103346_C"
"2377","AU18_0288","66904_C",43,76,7485,0.0101536406145625,"66904_C"
"2378","AU18_0288","918687_C",43,119,7485,0.0158984635938544,"918687_C"
"2379","AU18_0288","C39ab",46,165,7485,0.0220440881763527,"C39ab"
"2380","AU18_0288","2091_C",52,217,7485,0.0289913159652639,"2091_C"
"2381","AU18_0288","C3ed",54,271,7485,0.0362057448229793,"C3ed"
"2382","AU18_0288","21810_C",61,332,7485,0.0443553774215097,"21810_C"
"2383","AU18_0288","6379_C",68,400,7485,0.053440213760855,"6379_C"
"2384","AU18_0288","2885799_C",68,468,7485,0.0625250501002004,"2885799_C"
"2385","AU18_0288","75670_C",78,546,7485,0.0729458917835671,"75670_C"
"2386","AU18_0288","333087_C",80,626,7485,0.0836339345357381,"333087_C"
"2387","AU18_0288","24192_C",80,706,7485,0.0943219772879092,"24192_C"
"2388","AU18_0288","42222_C",82,788,7485,0.105277221108884,"42222_C"
"2389","AU18_0288","9945_C",85,873,7485,0.116633266533066,"9945_C"
"2390","AU18_0288","2595310_C",88,961,7485,0.128390113560454,"2595310_C"
"2391","AU18_0288","C6a",88,1049,7485,0.140146960587842,"C6a"
"2392","AU18_0288","4063_C",89,1138,7485,0.152037408149633,"4063_C"
"2393","AU18_0288","54364_C",97,1235,7485,0.16499665998664,"54364_C"
"2394","AU18_0288","40627_C",157,1392,7485,0.185971943887776,"40627_C"
"2395","AU18_0288","1398203_C",167,1559,7485,0.208283233132933,"1398203_C"
"2396","AU18_0288","2426_C",179,1738,7485,0.232197728790915,"2426_C"
"2397","AU18_0288","C3an",183,1921,7485,0.256646626586506,"C3an"
"2398","AU18_0288","C21",201,2122,7485,0.283500334001336,"C21"
"2399","AU18_0288","2778029_C",383,2505,7485,0.334669338677355,"2778029_C"
"2400","AU18_0288","C3",4980,7485,7485,1,"C3"
"2401","AU18_0062","66904_C",26,26,6386,0.00407140620106483,"66904_C"
"2402","AU18_0062","42703_C",32,58,6386,0.00908236767929847,"42703_C"
"2403","AU18_0062","103346_C",39,97,6386,0.0151894769808957,"103346_C"
"2404","AU18_0062","C3tq",40,137,6386,0.0214531788286878,"C3tq"
"2405","AU18_0062","9945_C",42,179,6386,0.0280300657688694,"9945_C"
"2406","AU18_0062","C3.10",43,222,6386,0.0347635452552459,"C3.10"
"2407","AU18_0062","6379_C",45,267,6386,0.0418102098340119,"6379_C"
"2408","AU18_0062","C3ed",46,313,6386,0.0490134669589728,"C3ed"
"2409","AU18_0062","54364_C",46,359,6386,0.0562167240839336,"54364_C"
"2410","AU18_0062","2595310_C",50,409,6386,0.0640463513936737,"2595310_C"
"2411","AU18_0062","39266_C",50,459,6386,0.0718759787034137,"39266_C"
"2412","AU18_0062","24192_C",50,509,6386,0.0797056060131538,"24192_C"
"2413","AU18_0062","2885773_C",53,562,6386,0.0880050109614782,"2885773_C"
"2414","AU18_0062","C39ab",55,617,6386,0.0966176010021923,"C39ab"
"2415","AU18_0062","54400_C",61,678,6386,0.106169746320075,"54400_C"
"2416","AU18_0062","333087_C",74,752,6386,0.11775759473849,"333087_C"
"2417","AU18_0062","1398203_C",86,838,6386,0.131224553711243,"1398203_C"
"2418","AU18_0062","2426_C",92,930,6386,0.145631067961165,"2426_C"
"2419","AU18_0062","40627_C",120,1050,6386,0.164422173504541,"40627_C"
"2420","AU18_0062","C3an",152,1202,6386,0.188224240526151,"C3an"
"2421","AU18_0062","C42.2",161,1363,6386,0.213435640463514,"C42.2"
"2422","AU18_0062","C3.12",164,1527,6386,0.239116818039461,"C3.12"
"2423","AU18_0062","2778029_C",230,1757,6386,0.275133103664266,"2778029_C"
"2424","AU18_0062","C21",247,2004,6386,0.313811462574381,"C21"
"2425","AU18_0062","C1",322,2326,6386,0.364234262449107,"C1"
"2426","AU18_0062","C3",4060,6386,6386,1,"C3"
"2427","AU18_0469","C3wf",26,26,6266,0.004149377593361,"C3wf"
"2428","AU18_0469","268040_C",28,54,6266,0.00861793807851899,"268040_C"
"2429","AU18_0469","37253_C",30,84,6266,0.013405681455474,"37253_C"
"2430","AU18_0469","C50a",46,130,6266,0.020746887966805,"C50a"
"2431","AU18_0469","266584_C",46,176,6266,0.028088094478136,"266584_C"
"2432","AU18_0469","1645716_C",55,231,6266,0.0368656240025535,"1645716_C"
"2433","AU18_0469","1708730_C",63,294,6266,0.046919885094159,"1708730_C"
"2434","AU18_0469","1646070_C",70,364,6266,0.0580912863070539,"1646070_C"
"2435","AU18_0469","C22ad",121,485,6266,0.0774018512607724,"C22ad"
"2436","AU18_0469","1698762_C",125,610,6266,0.0973507819980849,"1698762_C"
"2437","AU18_0469","1626827_C",156,766,6266,0.122247047558251,"1626827_C"
"2438","AU18_0469","1680592_C",196,962,6266,0.153526970954357,"1680592_C"
"2439","AU18_0469","C22",377,1339,6266,0.213692946058091,"C22"
"2440","AU18_0469","1645787_C",464,1803,6266,0.287743376954995,"1645787_C"
"2441","AU18_0469","C50f",521,2324,6266,0.370890520268114,"C50f"
"2442","AU18_0469","C3bm",706,3030,6266,0.483562081072455,"C3bm"
"2443","AU18_0469","C3",795,3825,6266,0.610437280561762,"C3"
"2444","AU18_0469","C50b",2441,6266,6266,1,"C50b"
"2445","AU18_0470","1708730_C",26,26,5030,0.00516898608349901,"1708730_C"
"2446","AU18_0470","266584_C",26,52,5030,0.010337972166998,"266584_C"
"2447","AU18_0470","1645716_C",35,87,5030,0.0172962226640159,"1645716_C"
"2448","AU18_0470","C22ah",42,129,5030,0.0256461232604374,"C22ah"
"2449","AU18_0470","37253_C",49,178,5030,0.0353876739562624,"37253_C"
"2450","AU18_0470","1646070_C",95,273,5030,0.0542743538767396,"1646070_C"
"2451","AU18_0470","1698762_C",104,377,5030,0.0749502982107356,"1698762_C"
"2452","AU18_0470","1626827_C",114,491,5030,0.0976143141153081,"1626827_C"
"2453","AU18_0470","1680592_C",196,687,5030,0.136580516898608,"1680592_C"
"2454","AU18_0470","C50f",233,920,5030,0.182902584493042,"C50f"
"2455","AU18_0470","C22ad",319,1239,5030,0.246322067594433,"C22ad"
"2456","AU18_0470","1645787_C",354,1593,5030,0.316699801192843,"1645787_C"
"2457","AU18_0470","C3bm",422,2015,5030,0.400596421471173,"C3bm"
"2458","AU18_0470","C3",690,2705,5030,0.537773359840954,"C3"
"2459","AU18_0470","C22",753,3458,5030,0.687475149105368,"C22"
"2460","AU18_0470","C50b",1572,5030,5030,1,"C50b"
"2461","AU18_0463","22281_C",34,34,7764,0.00437918598660484,"22281_C"
"2462","AU18_0463","22136_C",34,68,7764,0.00875837197320969,"22136_C"
"2463","AU18_0463","22284_C",41,109,7764,0.0140391550747038,"22284_C"
"2464","AU18_0463","3289_C",43,152,7764,0.0195775373518805,"3289_C"
"2465","AU18_0463","21067_C",43,195,7764,0.0251159196290572,"21067_C"
"2466","AU18_0463","C50v",44,239,7764,0.0307831014940752,"C50v"
"2467","AU18_0463","C1al",52,291,7764,0.0374806800618238,"C1al"
"2468","AU18_0463","C3.12",63,354,7764,0.0455950540958269,"C3.12"
"2469","AU18_0463","C42ay",66,420,7764,0.0540958268933539,"C42ay"
"2470","AU18_0463","C1cv",79,499,7764,0.0642709943328181,"C1cv"
"2471","AU18_0463","C1gq",109,608,7764,0.0783101494075219,"C1gq"
"2472","AU18_0463","C1cb",132,740,7764,0.095311695002576,"C1cb"
"2473","AU18_0463","C1br",172,912,7764,0.117465224111283,"C1br"
"2474","AU18_0463","C1bh",175,1087,7764,0.140005151983514,"C1bh"
"2475","AU18_0463","C3.2",185,1272,7764,0.163833075734158,"C3.2"
"2476","AU18_0463","22134_C",233,1505,7764,0.193843379701185,"22134_C"
"2477","AU18_0463","C50f",259,1764,7764,0.227202472952087,"C50f"
"2478","AU18_0463","C42.2",361,2125,7764,0.273699124162803,"C42.2"
"2479","AU18_0463","C50cg",449,2574,7764,0.331530139103555,"C50cg"
"2480","AU18_0463","C1c",477,3051,7764,0.392967542503864,"C1c"
"2481","AU18_0463","C3bm",529,3580,7764,0.461102524471922,"C3bm"
"2482","AU18_0463","C1b",552,4132,7764,0.53219989696033,"C1b"
"2483","AU18_0463","C3",707,4839,7764,0.623261205564142,"C3"
"2484","AU18_0463","C1",1319,6158,7764,0.793147861926842,"C1"
"2485","AU18_0463","C50b",1606,7764,7764,1,"C50b"
"2486","AU18_0586","C3.2",9,9,1983,0.00453857791225416,"C3.2"
"2487","AU18_0586","C50a",13,22,1983,0.0110943015632879,"C50a"
"2488","AU18_0586","C72k",14,36,1983,0.0181543116490166,"C72k"
"2489","AU18_0586","C50t",16,52,1983,0.0262228946041351,"C50t"
"2490","AU18_0586","47056_C",18,70,1983,0.0353000504286435,"47056_C"
"2491","AU18_0586","C1b",27,97,1983,0.048915784165406,"C1b"
"2492","AU18_0586","22134_C",71,168,1983,0.0847201210287443,"22134_C"
"2493","AU18_0586","C50f",167,335,1983,0.168935955622794,"C50f"
"2494","AU18_0586","C1c",182,517,1983,0.260716086737267,"C1c"
"2495","AU18_0586","C50cg",197,714,1983,0.360060514372163,"C50cg"
"2496","AU18_0586","C3bm",221,935,1983,0.471507816439738,"C3bm"
"2497","AU18_0586","C3",283,1218,1983,0.614220877458396,"C3"
"2498","AU18_0586","C1",307,1525,1983,0.769036812909733,"C1"
"2499","AU18_0586","C50b",458,1983,1983,1,"C50b"
"2500","AU18_0965","1062929_C",24,24,5141,0.00466835246061078,"1062929_C"
"2501","AU18_0965","20946_C",27,51,5141,0.0099202489787979,"20946_C"
"2502","AU18_0965","C1b",57,108,5141,0.0210075860727485,"C1b"
"2503","AU18_0965","22134_C",84,192,5141,0.0373468196848862,"22134_C"
"2504","AU18_0965","1073761_C",170,362,5141,0.0704143162808792,"1073761_C"
"2505","AU18_0965","C50f",272,634,5141,0.123322310834468,"C50f"
"2506","AU18_0965","C1c",339,973,5141,0.189262789340595,"C1c"
"2507","AU18_0965","C3",373,1346,5141,0.261816767165921,"C3"
"2508","AU18_0965","C3bm",440,1786,5141,0.347403228943785,"C3bm"
"2509","AU18_0965","C50cg",514,2300,5141,0.447383777475199,"C50cg"
"2510","AU18_0965","C1",564,2864,5141,0.557090060299553,"C1"
"2511","AU18_0965","C50b",2277,5141,5141,1,"C50b"
"2512","AU18_0472","C1bh",23,23,5259,0.00437345502947328,"C1bh"
"2513","AU18_0472","C1br",25,48,5259,0.00912721049629207,"C1br"
"2514","AU18_0472","C50t",28,76,5259,0.0144514166191291,"C50t"
"2515","AU18_0472","C50ar",28,104,5259,0.0197756227419662,"C50ar"
"2516","AU18_0472","C50aq",30,134,5259,0.0254801293021487,"C50aq"
"2517","AU18_0472","C21",34,168,5259,0.0319452367370223,"C21"
"2518","AU18_0472","C3.2",44,212,5259,0.0403118463586233,"C3.2"
"2519","AU18_0472","C50v",45,257,5259,0.0488686061988971,"C50v"
"2520","AU18_0472","C42.2",49,306,5259,0.058185966913862,"C42.2"
"2521","AU18_0472","C1b",83,389,5259,0.0739684350637003,"C1b"
"2522","AU18_0472","22134_C",120,509,5259,0.0967864613044305,"22134_C"
"2523","AU18_0472","C50f",353,862,5259,0.163909488495912,"C50f"
"2524","AU18_0472","C1c",387,1249,5259,0.237497623122267,"C1c"
"2525","AU18_0472","C50cg",408,1657,5259,0.315078912340749,"C50cg"
"2526","AU18_0472","C3bm",463,2120,5259,0.403118463586233,"C3bm"
"2527","AU18_0472","C3",613,2733,5259,0.51968054763263,"C3"
"2528","AU18_0472","C1",635,3368,5259,0.640425936489827,"C1"
"2529","AU18_0472","C50b",1891,5259,5259,1,"C50b"
