"","sample.ID","seq.ID","abundance","cumulative_abundance","total_abundance","cumulative_percentage","fill_col","sample_uid","host_genus","host_species","collection_longitude","collection_latitude","facet_column"
"682","AU18_0068","48654_C",20,159,3511,0.0452862432355454,"48654_C","158707","Turbinaria","Turbinaria_patula",153.18158,-30.24195,"a"
"683","AU18_0748","2885743_D",20,165,5331,0.0309510410804727,"2885743_D","158805","Turbinaria","Turbinaria_mesenterina",151.929,-23.43327,"a"
"684","AU18_0744","281318_D",20,277,3954,0.0700556398583713,"281318_D","158802","Turbinaria","Turbinaria_mesenterina",151.929,-23.43327,"a"
"685","AU18_1125","2282560_C",20,85,7108,0.0119583567810917,"2282560_C","158847","Turbinaria","Turbinaria_patula",153.11325,-26.61472,"a"
"686","AU18_1125","1242406_D",20,105,7108,0.0147720877884074,"1242406_D","158847","Turbinaria","Turbinaria_patula",153.11325,-26.61472,"a"
"687","AU18_0232","2780845_C",20,115,472,0.24364406779661,"2780845_C","158731","Turbinaria","Turbinaria_patula",153.26942,-30.01767,"a"
"688","AU18_0319","D1ej",20,92,7529,0.0122194182494355,"D1ej","158748","Turbinaria","Turbinaria_mesenterina",153.62861,-28.60497,"a"
"689","AU18_1121","C1",20,187,5906,0.0316627158821537,"C1","158843","Turbinaria","Turbinaria_mesenterina",153.11325,-26.61472,"a"
"690","AU18_1121","D2a",20,207,5906,0.0350491026075178,"D2a","158843","Turbinaria","Turbinaria_mesenterina",153.11325,-26.61472,"a"
"691","AU18_neg12","C3be",20,530,1256,0.421974522292994,"C3be","158855","NoData","NoData",999,999,"a"
"692","AU18_0703","C22",20,56,56,1,"C22","158798","Turbinaria","Turbinaria_patula",151.929,-23.43327,"a"
"693","AU18_0432","1147954_C",21,101,2722,0.0371050698016165,"1147954_C","158757","Turbinaria","Turbinaria_mesenterina",153.48416,-26.97812,"a"
"694","AU18_0432","2786619_C",21,122,2722,0.0448199853049229,"2786619_C","158757","Turbinaria","Turbinaria_mesenterina",153.48416,-26.97812,"a"
"695","AU18_0459","1670084_C",21,78,3937,0.0198120396240792,"1670084_C","158761","Turbinaria","Turbinaria_mesenterina",153.48416,-26.97812,"a"
"696","AU18_0737","2885790_C",21,65,1264,0.0514240506329114,"2885790_C","158799","Turbinaria","Turbinaria_mesenterina",151.929,-23.43327,"a"
"697","AU18_1039","69388_C",21,21,4733,0.00443693217832242,"69388_C","158830","Turbinaria","Turbinaria_mesenterina",151.47969,-23.99487,"a"
"698","AU18_0685","1148411_C",21,86,3330,0.0258258258258258,"1148411_C","158790","Turbinaria","Turbinaria_mesenterina",150.92229,-23.16422,"a"
"699","AU18_0686","C1",21,56,3740,0.0149732620320856,"C1","158791","Turbinaria","Turbinaria_mesenterina",150.92229,-23.16422,"a"
"700","AU18_0260","1148411_C",21,76,2505,0.0303393213572854,"1148411_C","158744","Turbinaria","Turbinaria_mesenterina",153.26519,-30.20489,"a"
"701","AU18_0108","C1",21,154,2128,0.0723684210526316,"C1","158715","Turbinaria","Turbinaria_patula",153.38793,-29.92353,"a"
"702","AU18_0257","1630543_C",21,119,3849,0.0309171213302156,"1630543_C","158743","Turbinaria","Turbinaria_patula",153.62861,-28.60497,"a"
"703","AU18_0485","1626350_C",21,177,1322,0.133888048411498,"1626350_C","158772","Turbinaria","Turbinaria_mesenterina",150.97526,-23.14819,"a"
"704","AU18_0895","1626763_C",21,223,3075,0.072520325203252,"1626763_C","158809","Turbinaria","Turbinaria_mesenterina",152.71016,-24.11193,"a"
"705","AU18_0599","1148411_C",21,139,6047,0.0229866049280635,"1148411_C","158784","Turbinaria","Turbinaria_patula",153.48416,-26.97812,"a"
"706","AU18_0599","1630543_C",21,160,6047,0.0264594013560443,"1630543_C","158784","Turbinaria","Turbinaria_patula",153.48416,-26.97812,"a"
"707","AU18_0599","10616_D",21,181,6047,0.0299321977840251,"10616_D","158784","Turbinaria","Turbinaria_patula",153.48416,-26.97812,"a"
"708","AU18_0069","C42ao",21,21,4784,0.00438963210702341,"C42ao","158708","Turbinaria","Turbinaria_reniformis",153.18158,-30.24195,"a"
"709","AU18_0237","107479_C",21,210,1189,0.176619007569386,"107479_C","158733","Turbinaria","Turbinaria_patula",153.26519,-30.20489,"a"
"710","AU18_0070","147220_C",21,21,5120,0.0041015625,"147220_C","158709","Turbinaria","Turbinaria_patula",153.18158,-30.24195,"a"
"711","AU18_0070","2885766_C",21,42,5120,0.008203125,"2885766_C","158709","Turbinaria","Turbinaria_patula",153.18158,-30.24195,"a"
"712","AU18_0748","D17d",21,186,5331,0.0348902644907147,"D17d","158805","Turbinaria","Turbinaria_mesenterina",151.929,-23.43327,"a"
"713","AU18_1122","57566_C",21,51,8689,0.00586949015997238,"57566_C","158844","Turbinaria","Turbinaria_patula",153.11325,-26.61472,"a"
"714","AU18_1041","C8",21,239,4615,0.0517876489707476,"C8","158832","Turbinaria","Turbinaria_patula",151.47969,-23.99487,"a"
"715","AU18_1041","1148411_C",21,260,4615,0.0563380281690141,"1148411_C","158832","Turbinaria","Turbinaria_patula",151.47969,-23.99487,"a"
"716","AU18_0063","C3ub",21,21,5234,0.00401222774168896,"C3ub","158703","Turbinaria","Turbinaria_mesenterina",153.18158,-30.24195,"a"
"717","AU18_0113","103346_C",21,80,1139,0.0702370500438982,"103346_C","158718","Turbinaria","Turbinaria_mesenterina",153.38793,-29.92353,"a"
"718","AU18_0113","2885768_C",21,101,1139,0.0886742756804214,"2885768_C","158718","Turbinaria","Turbinaria_mesenterina",153.38793,-29.92353,"a"
"719","AU18_0234","C3ih",21,95,802,0.118453865336658,"C3ih","158732","Turbinaria","Turbinaria_mesenterina",153.26942,-30.01767,"a"
"720","AU18_0115","D4",21,76,304,0.25,"D4","158720","Turbinaria","Turbinaria_mesenterina",153.26942,-30.01767,"a"
"721","AU18_1121","1148411_C",21,228,5906,0.03860480866915,"1148411_C","158843","Turbinaria","Turbinaria_mesenterina",153.11325,-26.61472,"a"
"722","AU18_0281","1622915_C",21,157,3096,0.0507105943152455,"1622915_C","158745","Turbinaria","Turbinaria_patula",153.62826,-28.61083,"a"
"723","AU18_0281","1670629_C",21,178,3096,0.0574935400516796,"1670629_C","158745","Turbinaria","Turbinaria_patula",153.62826,-28.61083,"a"
"724","AU18_neg12","90635_C",21,551,1256,0.438694267515924,"90635_C","158855","NoData","NoData",999,999,"a"
"725","AU18_0696","2174376_C",22,67,2999,0.0223407802600867,"2174376_C","158795","Turbinaria","Turbinaria_reniformis",150.92229,-23.16422,"a"
"726","AU18_0596","1626916_C",22,57,3694,0.015430427720628,"1626916_C","158782","Turbinaria","Turbinaria_mesenterina",150.97526,-23.14819,"a"
"727","AU18_0331","1626916_C",22,22,5325,0.00413145539906103,"1626916_C","158749","Turbinaria","Turbinaria_patula",153.62861,-28.60497,"a"
"728","AU18_0520","C3bm",22,22,5547,0.00396610780602127,"C3bm","158773","Turbinaria","Turbinaria_mesenterina",150.97526,-23.14819,"a"
"729","AU18_0332","C22ah",22,149,1159,0.12855910267472,"C22ah","158750","Turbinaria","Turbinaria_patula",153.55168,-27.39137,"a"
"730","AU18_0967","1630543_C",22,39,3682,0.0105920695274307,"1630543_C","158819","Turbinaria","Turbinaria_reniformis",151.47969,-23.99487,"a"
"731","AU18_0617","1613357_C",22,22,5456,0.00403225806451613,"1613357_C","158788","Turbinaria","Turbinaria_patula",150.96651,-23.21146,"a"
"732","AU18_0256","1612485_C",22,114,2439,0.046740467404674,"1612485_C","158742","Turbinaria","Turbinaria_patula",153.62861,-28.60497,"a"
"733","AU18_0686","1611789_C",22,78,3740,0.020855614973262,"1611789_C","158791","Turbinaria","Turbinaria_mesenterina",150.92229,-23.16422,"a"
"734","AU18_0592","1626916_C",22,22,5313,0.0041407867494824,"1626916_C","158781","Turbinaria","Turbinaria_reniformis",150.97526,-23.14819,"a"
"735","AU18_0592","21025_C",22,44,5313,0.0082815734989648,"21025_C","158781","Turbinaria","Turbinaria_reniformis",150.97526,-23.14819,"a"
"736","AU18_1033","1680592_C",22,22,4032,0.00545634920634921,"1680592_C","158825","Turbinaria","Turbinaria_reniformis",151.47969,-23.99487,"a"
"737","AU18_1010","C42.2",22,210,2567,0.0818075574600701,"C42.2","158821","Turbinaria","Turbinaria_sp.",151.74225,-24.02064,"a"
"738","AU18_0071","C1gw",22,211,1009,0.209117938553023,"C1gw","158710","Turbinaria","Turbinaria_reniformis",153.18158,-30.24195,"a"
"739","AU18_0064","766366_C",22,285,1753,0.162578436965203,"766366_C","158704","Turbinaria","Turbinaria_patula",153.18158,-30.24195,"a"
"740","AU18_0068","1150766_C",22,181,3511,0.0515522643121618,"1150766_C","158707","Turbinaria","Turbinaria_patula",153.18158,-30.24195,"a"
"741","AU18_0821","53111_D",22,36,5108,0.00704776820673453,"53111_D","158806","Turbinaria","Turbinaria_sp.",151.929,-23.43327,"a"
"742","AU18_0744","223603_D",22,299,3954,0.0756196256954982,"223603_D","158802","Turbinaria","Turbinaria_mesenterina",151.929,-23.43327,"a"
"743","AU18_1125","1630543_C",22,127,7108,0.0178671918964547,"1630543_C","158847","Turbinaria","Turbinaria_patula",153.11325,-26.61472,"a"
"744","AU18_1041","D17d",22,282,4615,0.0611050920910076,"D17d","158832","Turbinaria","Turbinaria_patula",151.47969,-23.99487,"a"
"745","AU18_0063","1401978_C",22,43,5234,0.00821551394726786,"1401978_C","158703","Turbinaria","Turbinaria_mesenterina",153.18158,-30.24195,"a"
"746","AU18_0163","2885759_C",22,41,4620,0.00887445887445888,"2885759_C","158723","Turbinaria","Turbinaria_patula",153.26942,-30.01767,"a"
"747","AU18_0747","D1ej",22,137,8322,0.0164623888488344,"D1ej","158804","Turbinaria","Turbinaria_reniformis",151.929,-23.43327,"a"
"748","AU18_0220","132798_D",22,54,2620,0.0206106870229008,"132798_D","158730","Turbinaria","Turbinaria_mesenterina",153.26942,-30.01767,"a"
"749","AU18_0242","C1b",22,191,979,0.195097037793667,"C1b","158735","Turbinaria","Turbinaria_patula",153.26519,-30.20489,"a"
"750","AU18_0743","C22",22,70,115,0.608695652173913,"C22","158801","Turbinaria","Turbinaria_patula",151.929,-23.43327,"a"
"751","AU18_0331","1670084_C",23,45,5325,0.00845070422535211,"1670084_C","158749","Turbinaria","Turbinaria_patula",153.62861,-28.60497,"a"
"752","AU18_0432","1645678_C",23,145,2722,0.053269654665687,"1645678_C","158757","Turbinaria","Turbinaria_mesenterina",153.48416,-26.97812,"a"
"753","AU18_1129","1645678_C",23,86,3086,0.0278677900194426,"1645678_C","158850","Turbinaria","Turbinaria_patula",153.11325,-26.61472,"a"
"754","AU18_0520","37253_C",23,45,5547,0.00811249323958897,"37253_C","158773","Turbinaria","Turbinaria_mesenterina",150.97526,-23.14819,"a"
"755","AU18_0520","1645787_C",23,68,5547,0.0122588786731567,"1645787_C","158773","Turbinaria","Turbinaria_mesenterina",150.97526,-23.14819,"a"
"756","AU18_0617","C1",23,45,5456,0.00824780058651026,"C1","158788","Turbinaria","Turbinaria_patula",150.96651,-23.21146,"a"
"757","AU18_0688","1626916_C",23,23,5554,0.00414115952466691,"1626916_C","158792","Turbinaria","Turbinaria_mesenterina",150.92229,-23.16422,"a"
"758","AU18_0686","1613357_C",23,101,3740,0.0270053475935829,"1613357_C","158791","Turbinaria","Turbinaria_mesenterina",150.92229,-23.16422,"a"
"759","AU18_0895","1630543_C",23,246,3075,0.08,"1630543_C","158809","Turbinaria","Turbinaria_mesenterina",152.71016,-24.11193,"a"
"760","AU18_1032","C1ge",23,23,4996,0.00460368294635709,"C1ge","158824","Turbinaria","Turbinaria_mesenterina",151.47969,-23.99487,"a"
"761","AU18_0468","C1c",23,92,6629,0.0138784130336401,"C1c","158764","Turbinaria","Turbinaria_patula",153.52519,-27.41415,"a"
"762","AU18_0248","2885746_C",23,123,11136,0.0110452586206897,"2885746_C","158739","Turbinaria","Turbinaria_mesenterina",153.62861,-28.60497,"a"
"763","AU18_1122","D17e",23,74,8689,0.00851651513407757,"D17e","158844","Turbinaria","Turbinaria_patula",153.11325,-26.61472,"a"
"764","AU18_1125","11027_D",23,150,7108,0.0211029825548678,"11027_D","158847","Turbinaria","Turbinaria_patula",153.11325,-26.61472,"a"
"765","AU18_1041","1662001_C",23,305,4615,0.0660888407367281,"1662001_C","158832","Turbinaria","Turbinaria_patula",151.47969,-23.99487,"a"
"766","AU18_0170","2885787_C",23,106,3366,0.0314913844325609,"2885787_C","158727","Turbinaria","Turbinaria_mesenterina",153.26519,-30.20489,"a"
"767","AU18_0163","262320_C",23,64,4620,0.0138528138528139,"262320_C","158723","Turbinaria","Turbinaria_patula",153.26942,-30.01767,"a"
"768","AU18_0163","135129_C",23,87,4620,0.0188311688311688,"135129_C","158723","Turbinaria","Turbinaria_patula",153.26942,-30.01767,"a"
"769","AU18_1121","37253_C",23,251,5906,0.0424991534033187,"37253_C","158843","Turbinaria","Turbinaria_mesenterina",153.11325,-26.61472,"a"
"770","AU18_1121","1645678_C",23,274,5906,0.0463934981374873,"1645678_C","158843","Turbinaria","Turbinaria_mesenterina",153.11325,-26.61472,"a"
"771","AU18_0472","C1bh",23,23,5259,0.00437345502947328,"C1bh","158767","Turbinaria","Turbinaria_patula",153.52519,-27.41415,"a"
"772","AU18_neg12","2175400_C",23,574,1256,0.457006369426752,"2175400_C","158855","NoData","NoData",999,999,"a"
"773","AU18_0112","C3.10",23,99,2331,0.0424710424710425,"C3.10","158717","Turbinaria","Turbinaria_mesenterina",153.38793,-29.92353,"a"
"774","AU18_0072","2885773_C",23,94,3302,0.0284675953967293,"2885773_C","158711","Turbinaria","Turbinaria_mesenterina",153.17961,-30.2384,"a"
"775","AU18_0961","2174376_C",24,24,5664,0.00423728813559322,"2174376_C","158813","Turbinaria","Turbinaria_mesenterina",151.74128,-24.00121,"a"
"776","AU18_0961","1670084_C",24,48,5664,0.00847457627118644,"1670084_C","158813","Turbinaria","Turbinaria_mesenterina",151.74128,-24.00121,"a"
"777","AU18_0458","1670084_C",24,24,5805,0.0041343669250646,"1670084_C","158760","Turbinaria","Turbinaria_patula",153.48416,-26.97812,"a"
"778","AU18_0520","C21",24,92,5547,0.0165855417342708,"C21","158773","Turbinaria","Turbinaria_mesenterina",150.97526,-23.14819,"a"
"779","AU18_0520","1630543_C",24,116,5547,0.0209122047953849,"1630543_C","158773","Turbinaria","Turbinaria_mesenterina",150.97526,-23.14819,"a"
"780","AU18_0964","1630543_C",24,64,4428,0.014453477868112,"1630543_C","158816","Turbinaria","Turbinaria_reniformis",151.74128,-24.00121,"a"
"781","AU18_0702","1147954_C",24,72,3394,0.0212139068945197,"1147954_C","158797","Turbinaria","Turbinaria_reniformis",150.92229,-23.16422,"a"
"782","AU18_1039","1630543_C",24,45,4733,0.00950771181069089,"1630543_C","158830","Turbinaria","Turbinaria_mesenterina",151.47969,-23.99487,"a"
"783","AU18_0612","C42.2",24,24,5483,0.00437716578515411,"C42.2","158785","Turbinaria","Turbinaria_patula",150.97526,-23.14819,"a"
"784","AU18_0686","2174376_C",24,125,3740,0.0334224598930481,"2174376_C","158791","Turbinaria","Turbinaria_mesenterina",150.92229,-23.16422,"a"
"785","AU18_0108","1147954_C",24,178,2128,0.0836466165413534,"1147954_C","158715","Turbinaria","Turbinaria_patula",153.38793,-29.92353,"a"
"786","AU18_0695","C3ju",24,24,5564,0.00431344356578001,"C3ju","158794","Turbinaria","Turbinaria_patula",150.92229,-23.16422,"a"
"787","AU18_0257","1622915_C",24,143,3849,0.0371525071447129,"1622915_C","158743","Turbinaria","Turbinaria_patula",153.62861,-28.60497,"a"
"788","AU18_0876","223603_D",24,230,4819,0.0477277443452999,"223603_D","158808","Turbinaria","Turbinaria_reniformis",152.38847,-23.90505,"a"
"789","AU18_0599","13356_D",24,205,6047,0.0339011079874318,"13356_D","158784","Turbinaria","Turbinaria_patula",153.48416,-26.97812,"a"
"790","AU18_1035","1646070_C",24,24,5778,0.00415368639667705,"1646070_C","158827","Turbinaria","Turbinaria_reniformis",151.47969,-23.99487,"a"
"791","AU18_0069","2783481_C",24,45,4784,0.00940635451505017,"2783481_C","158708","Turbinaria","Turbinaria_reniformis",153.18158,-30.24195,"a"
"792","AU18_0069","47105_C",24,69,4784,0.0144230769230769,"47105_C","158708","Turbinaria","Turbinaria_reniformis",153.18158,-30.24195,"a"
"793","AU18_0744","1611789_C",24,323,3954,0.0816894284269095,"1611789_C","158802","Turbinaria","Turbinaria_mesenterina",151.929,-23.43327,"a"
"794","AU18_1125","1626350_C",24,174,7108,0.0244794597636466,"1626350_C","158847","Turbinaria","Turbinaria_patula",153.11325,-26.61472,"a"
"795","AU18_1041","1626916_C",24,329,4615,0.0712892741061755,"1626916_C","158832","Turbinaria","Turbinaria_patula",151.47969,-23.99487,"a"
"796","AU18_1041","2282560_C",24,353,4615,0.076489707475623,"2282560_C","158832","Turbinaria","Turbinaria_patula",151.47969,-23.99487,"a"
"797","AU18_0063","100944_C",24,67,5234,0.0128009170806267,"100944_C","158703","Turbinaria","Turbinaria_mesenterina",153.18158,-30.24195,"a"
"798","AU18_0113","C1",24,125,1139,0.109745390693591,"C1","158718","Turbinaria","Turbinaria_mesenterina",153.38793,-29.92353,"a"
"799","AU18_0965","1062929_C",24,24,5141,0.00466835246061078,"1062929_C","158817","Turbinaria","Turbinaria_reniformis",151.74128,-24.00121,"a"
"800","AU18_0281","C1b",24,202,3096,0.0652454780361757,"C1b","158745","Turbinaria","Turbinaria_patula",153.62826,-28.61083,"a"
"801","AU18_0072","39266_C",24,118,3302,0.0357359176256814,"39266_C","158711","Turbinaria","Turbinaria_mesenterina",153.17961,-30.2384,"a"
"802","AU18_0352","47106_C",24,233,921,0.252985884907709,"47106_C","158751","Turbinaria","Turbinaria_frondens",153.55168,-27.39137,"a"
"803","AU18_0961","1626916_C",25,73,5664,0.012888418079096,"1626916_C","158813","Turbinaria","Turbinaria_mesenterina",151.74128,-24.00121,"a"
"804","AU18_0459","1622915_C",25,103,3937,0.0261620523241046,"1622915_C","158761","Turbinaria","Turbinaria_mesenterina",153.48416,-26.97812,"a"
"805","AU18_0737","C22ah",25,90,1264,0.0712025316455696,"C22ah","158799","Turbinaria","Turbinaria_mesenterina",151.929,-23.43327,"a"
"806","AU18_0737","1611788_C",25,115,1264,0.0909810126582278,"1611788_C","158799","Turbinaria","Turbinaria_mesenterina",151.929,-23.43327,"a"
"807","AU18_0737","1670421_C",25,140,1264,0.110759493670886,"1670421_C","158799","Turbinaria","Turbinaria_mesenterina",151.929,-23.43327,"a"
"808","AU18_0963","1645568_C",25,30,4984,0.00601926163723917,"1645568_C","158815","Turbinaria","Turbinaria_reniformis",151.74128,-24.00121,"a"
"809","AU18_0589","1612485_C",25,25,5519,0.00452980612429788,"1612485_C","158779","Turbinaria","Turbinaria_mesenterina",150.97526,-23.14819,"a"
"810","AU18_0589","1611789_C",25,50,5519,0.00905961224859576,"1611789_C","158779","Turbinaria","Turbinaria_mesenterina",150.97526,-23.14819,"a"
"811","AU18_0260","37253_C",25,101,2505,0.0403193612774451,"37253_C","158744","Turbinaria","Turbinaria_mesenterina",153.26519,-30.20489,"a"
"812","AU18_1079","2885793_C",25,25,4082,0.00612444879960804,"2885793_C","158839","Turbinaria","Turbinaria_reniformis",151.47969,-23.99487,"a"
"813","AU18_0876","281318_D",25,255,4819,0.052915542643702,"281318_D","158808","Turbinaria","Turbinaria_reniformis",152.38847,-23.90505,"a"
"814","AU18_0599","1662001_C",25,230,6047,0.0380353894493137,"1662001_C","158784","Turbinaria","Turbinaria_patula",153.48416,-26.97812,"a"
"815","AU18_1035","C50f",25,49,5778,0.00848044305988231,"C50f","158827","Turbinaria","Turbinaria_reniformis",151.47969,-23.99487,"a"
"816","AU18_0070","C42ao",25,67,5120,0.0130859375,"C42ao","158709","Turbinaria","Turbinaria_patula",153.18158,-30.24195,"a"
"817","AU18_0070","C3od",25,92,5120,0.01796875,"C3od","158709","Turbinaria","Turbinaria_patula",153.18158,-30.24195,"a"
"818","AU18_0070","1150766_C",25,117,5120,0.0228515625,"1150766_C","158709","Turbinaria","Turbinaria_patula",153.18158,-30.24195,"a"
"819","AU18_0070","17505_C",25,142,5120,0.027734375,"17505_C","158709","Turbinaria","Turbinaria_patula",153.18158,-30.24195,"a"
"820","AU18_0068","47106_C",25,206,3511,0.0586727428083167,"47106_C","158707","Turbinaria","Turbinaria_patula",153.18158,-30.24195,"a"
"821","AU18_0068","1029753_C",25,231,3511,0.0657932213044717,"1029753_C","158707","Turbinaria","Turbinaria_patula",153.18158,-30.24195,"a"
"822","AU18_1125","2885791_D",25,199,7108,0.0279966235227912,"2885791_D","158847","Turbinaria","Turbinaria_patula",153.11325,-26.61472,"a"
